Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount_USD,Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Payment_Method,Frequency_of_Purchases,Frequency_Score,Discount_Independence,Satisfaction_Flag,Prev_Norm,Freq_Norm,Spend_Norm,Rating_Norm,Loyalty_A,Loyalty_B,Customer_Value_Score,Value_Tier,Organic_Demand_Score,Loyalty_A_Tier,Loyalty_B_Tier
3594,63,Female,Sandals,Footwear,80,Wyoming,M,Black,Spring,4.6,No,Next Day Air,No,No,24,PayPal,Monthly,12,1,Satisfied,0.4693877551020408,0.21568627450980393,0.75,0.8399999999999999,0.3679071628651461,0.6866938775510203,0.558953581432573,High Value,0.48671468587434974,Medium Loyalty,Champion
3595,19,Female,Scarf,Accessories,87,Alabama,L,Charcoal,Summer,2.6,No,2-Day Shipping,No,No,29,Venmo,Quarterly,4,1,Unsatisfied,0.5714285714285714,0.058823529411764705,0.8375000000000001,0.040000000000000036,0.36638655462184866,0.4977142857142857,0.6019432773109243,VIP,0.47773109243697476,Medium Loyalty,Medium Loyalty
3596,21,Female,Blouse,Clothing,41,South Dakota,M,Violet,Spring,3.1,No,Store Pickup,No,No,14,PayPal,Annually,1,1,Unsatisfied,0.26530612244897955,0.0,0.26250000000000007,0.2400000000000002,0.15918367346938772,0.40465306122448985,0.2108418367346939,Low Value,0.3193877551020408,Low Loyalty,Medium Loyalty
3597,28,Female,Hoodie,Clothing,83,South Carolina,M,Charcoal,Spring,4.3,No,Standard,No,No,44,Cash,Fortnightly,26,1,Satisfied,0.8775510204081631,0.49019607843137253,0.7875000000000001,0.72,0.7226090436174468,0.8547755102040815,0.7550545218087235,VIP,0.7664665866346538,Champion,Champion
3598,29,Female,Sunglasses,Accessories,71,New Mexico,M,Maroon,Summer,3.1,No,Standard,No,No,18,Bank Transfer,Quarterly,4,1,Unsatisfied,0.346938775510204,0.058823529411764705,0.6375000000000001,0.2400000000000002,0.2316926770708283,0.4454693877551021,0.4345963385354142,Medium Value,0.37671068427370946,Low Loyalty,Medium Loyalty
3599,23,Female,Hoodie,Clothing,76,Connecticut,XL,Purple,Spring,4.6,No,Store Pickup,No,No,19,Bank Transfer,Fortnightly,26,1,Satisfied,0.36734693877551017,0.49019607843137253,0.7000000000000001,0.8399999999999999,0.4164865946378551,0.635673469387755,0.5582432973189276,High Value,0.53687474989996,Medium Loyalty,High Loyalty
3600,37,Female,Scarf,Accessories,34,Kansas,S,Peach,Spring,4.6,No,Express,No,No,4,Cash,Weekly,52,1,Satisfied,0.061224489795918366,0.9999999999999999,0.17500000000000004,0.8399999999999999,0.436734693877551,0.4826122448979591,0.3058673469387755,Low Value,0.5775510204081632,High Loyalty,Medium Loyalty
3601,67,Female,Dress,Clothing,81,South Carolina,XL,Olive,Spring,2.7,No,Free Shipping,No,No,25,Cash,Fortnightly,26,1,Unsatisfied,0.4897959183673469,0.49019607843137253,0.7625,0.08000000000000007,0.4899559823929571,0.4688979591836735,0.6262279911964785,VIP,0.5919767907162865,High Loyalty,Medium Loyalty
3602,34,Female,T-shirt,Clothing,47,North Carolina,M,Indigo,Summer,3.0,No,Next Day Air,No,No,3,PayPal,Monthly,12,1,Unsatisfied,0.04081632653061225,0.21568627450980393,0.3375,0.20000000000000018,0.11076430572228893,0.28040816326530615,0.2241321528611445,Low Value,0.2938575430172069,Low Loyalty,Low Loyalty
3603,58,Female,Skirt,Clothing,36,Wyoming,S,Magenta,Summer,3.3,No,Store Pickup,No,No,40,Debit Card,Quarterly,4,1,Unsatisfied,0.7959183673469387,0.058823529411764705,0.2,0.32000000000000006,0.501080432172869,0.6939591836734693,0.35054021608643454,Medium Value,0.57875150060024,High Loyalty,Champion
3604,45,Female,Jeans,Clothing,51,Louisiana,M,Gold,Spring,2.7,No,Free Shipping,No,No,5,Cash,Weekly,52,1,Unsatisfied,0.08163265306122448,0.9999999999999999,0.38750000000000007,0.08000000000000007,0.44897959183673464,0.26481632653061227,0.41823979591836735,Medium Value,0.586734693877551,High Loyalty,Low Loyalty
3605,63,Female,Hoodie,Clothing,86,Louisiana,M,Orange,Fall,3.3,No,Standard,No,No,17,Debit Card,Annually,1,1,Unsatisfied,0.32653061224489793,0.0,0.825,0.32000000000000006,0.19591836734693877,0.459265306122449,0.5104591836734693,High Value,0.3469387755102041,Low Loyalty,Medium Loyalty
3606,68,Female,Jeans,Clothing,41,Alabama,M,Gold,Fall,4.3,No,Store Pickup,No,No,36,Bank Transfer,Quarterly,4,1,Satisfied,0.7142857142857142,0.058823529411764705,0.26250000000000007,0.72,0.4521008403361344,0.7731428571428571,0.35730042016806723,Medium Value,0.542016806722689,High Loyalty,Champion
3607,41,Female,Sandals,Footwear,90,Minnesota,XL,Purple,Fall,4.8,No,Express,No,No,41,Venmo,Annually,1,1,Satisfied,0.8163265306122448,0.0,0.875,0.9199999999999999,0.48979591836734687,0.8841632653061224,0.6823979591836734,VIP,0.5673469387755101,High Loyalty,Champion
3608,50,Female,Hat,Accessories,93,New Mexico,L,Charcoal,Fall,3.3,No,Standard,No,No,20,Venmo,Fortnightly,26,1,Unsatisfied,0.38775510204081626,0.49019607843137253,0.9125000000000001,0.32000000000000006,0.4287314925970388,0.48987755102040814,0.6706157462985194,VIP,0.5460584233693477,High Loyalty,Medium Loyalty
3609,24,Female,Gloves,Accessories,56,Tennessee,M,Cyan,Fall,4.3,No,Next Day Air,No,No,2,Cash,Quarterly,4,1,Satisfied,0.02040816326530612,0.058823529411764705,0.45000000000000007,0.72,0.03577430972388956,0.4262040816326531,0.2428871548619448,Low Value,0.22977190876350542,Low Loyalty,Medium Loyalty
3610,21,Female,Socks,Clothing,39,New Mexico,M,Cyan,Summer,3.0,No,2-Day Shipping,No,No,31,Debit Card,Monthly,12,1,Unsatisfied,0.6122448979591836,0.21568627450980393,0.23750000000000004,0.20000000000000018,0.4536214485794317,0.5661224489795919,0.3455607242897159,Medium Value,0.551000400160064,High Loyalty,High Loyalty
3611,18,Female,Jacket,Outerwear,86,Texas,XL,Green,Fall,4.8,No,2-Day Shipping,No,No,23,Bank Transfer,Fortnightly,26,1,Satisfied,0.44897959183673464,0.49019607843137253,0.825,0.9199999999999999,0.4654661864745898,0.7004897959183674,0.6452330932372948,VIP,0.573609443777511,High Loyalty,Champion
3612,63,Female,T-shirt,Clothing,82,Washington,M,Silver,Spring,2.9,No,Standard,No,No,30,Credit Card,Annually,1,1,Unsatisfied,0.5918367346938774,0.0,0.7750000000000001,0.15999999999999992,0.35510204081632646,0.5439183673469388,0.5650510204081634,High Value,0.4663265306122449,Medium Loyalty,High Loyalty
3613,47,Female,Sandals,Footwear,29,Michigan,M,Teal,Summer,3.6,No,Standard,No,No,26,Cash,Quarterly,4,1,Unsatisfied,0.510204081632653,0.058823529411764705,0.11250000000000004,0.44000000000000017,0.32965186074429764,0.5871020408163266,0.22107593037214884,Low Value,0.4501800720288115,Medium Loyalty,High Loyalty
3614,58,Female,Hat,Accessories,27,Minnesota,M,Magenta,Fall,3.5,No,Store Pickup,No,No,40,Venmo,Annually,1,1,Unsatisfied,0.7959183673469387,0.0,0.08750000000000002,0.40000000000000013,0.47755102040816316,0.7179591836734693,0.28252551020408156,Low Value,0.5581632653061224,High Loyalty,Champion
3615,46,Female,Gloves,Accessories,25,Delaware,L,Maroon,Spring,4.7,No,2-Day Shipping,No,No,19,Bank Transfer,Annually,1,1,Satisfied,0.36734693877551017,0.0,0.0625,0.8800000000000001,0.2204081632653061,0.647673469387755,0.14145408163265305,Low Value,0.3653061224489796,Low Loyalty,High Loyalty
3616,35,Female,Dress,Clothing,31,California,M,Gold,Winter,4.4,No,Free Shipping,No,No,4,Credit Card,Monthly,12,1,Satisfied,0.061224489795918366,0.21568627450980393,0.1375,0.7600000000000002,0.1230092036814726,0.45861224489795926,0.1302546018407363,Low Value,0.30304121648659466,Low Loyalty,Medium Loyalty
3617,42,Female,Hoodie,Clothing,23,Wisconsin,L,Purple,Winter,3.3,No,Store Pickup,No,No,33,Debit Card,Fortnightly,26,1,Unsatisfied,0.6530612244897959,0.49019607843137253,0.03750000000000003,0.32000000000000006,0.5879151660664266,0.6225306122448979,0.3127075830332133,Low Value,0.6654461784713885,Champion,High Loyalty
3618,48,Female,Belt,Accessories,47,Kentucky,M,Lavender,Fall,4.3,No,Express,No,No,29,Debit Card,Monthly,12,1,Satisfied,0.5714285714285714,0.21568627450980393,0.3375,0.72,0.4291316526610644,0.7017142857142857,0.38331582633053224,Medium Value,0.5326330532212885,High Loyalty,Champion
3619,28,Female,Gloves,Accessories,67,Nevada,M,Maroon,Fall,4.0,No,2-Day Shipping,No,No,47,PayPal,Fortnightly,26,1,Satisfied,0.9387755102040816,0.49019607843137253,0.5875,0.6000000000000001,0.759343737494998,0.8493877551020408,0.673421868747499,VIP,0.7940176070428171,Champion,Champion
3620,44,Female,Scarf,Accessories,75,North Carolina,S,Magenta,Winter,4.9,No,2-Day Shipping,No,No,50,Venmo,Weekly,52,1,Satisfied,1.0,0.9999999999999999,0.6875,0.9600000000000002,1.0,0.988,0.84375,VIP,1.0,Champion,Champion
3621,60,Female,Sandals,Footwear,82,Louisiana,M,Turquoise,Summer,2.9,No,Express,No,No,28,Credit Card,Fortnightly,26,1,Unsatisfied,0.5510204081632653,0.49019607843137253,0.7750000000000001,0.15999999999999992,0.5266906762705081,0.5235102040816326,0.6508453381352541,VIP,0.6195278111244498,High Loyalty,High Loyalty
3622,38,Female,Sneakers,Footwear,32,New Jersey,XL,Silver,Summer,4.0,No,2-Day Shipping,No,No,5,Cash,Fortnightly,26,1,Satisfied,0.08163265306122448,0.49019607843137253,0.15000000000000002,0.6000000000000001,0.24505802320928372,0.4208163265306123,0.19752901160464187,Low Value,0.4083033213285314,Low Loyalty,Medium Loyalty
3623,46,Female,Dress,Clothing,41,Wisconsin,M,Purple,Fall,4.3,No,Store Pickup,No,No,12,Credit Card,Annually,1,1,Satisfied,0.22448979591836735,0.0,0.26250000000000007,0.72,0.1346938775510204,0.5282448979591836,0.19859693877551024,Low Value,0.3010204081632653,Low Loyalty,High Loyalty
3624,39,Female,Jewelry,Accessories,89,Arkansas,M,Violet,Winter,2.7,No,2-Day Shipping,No,No,4,PayPal,Weekly,52,1,Unsatisfied,0.061224489795918366,0.9999999999999999,0.8625,0.08000000000000007,0.436734693877551,0.2546122448979592,0.6496173469387755,VIP,0.5775510204081632,High Loyalty,Low Loyalty
3625,22,Female,Hat,Accessories,82,Texas,XL,Peach,Fall,5.0,No,Store Pickup,No,No,22,Bank Transfer,Fortnightly,26,1,Satisfied,0.4285714285714285,0.49019607843137253,0.7750000000000001,1.0,0.4532212885154061,0.7142857142857142,0.6141106442577031,VIP,0.5644257703081232,High Loyalty,Champion
3626,44,Female,Scarf,Accessories,99,Illinois,L,Green,Winter,4.4,No,Express,No,No,32,PayPal,Weekly,52,1,Satisfied,0.6326530612244897,0.9999999999999999,0.9875,0.7600000000000002,0.7795918367346938,0.7443265306122449,0.8835459183673469,VIP,0.8346938775510202,Champion,Champion
3627,69,Female,Blouse,Clothing,98,Mississippi,L,Teal,Fall,3.5,No,Express,No,No,32,Venmo,Quarterly,4,1,Unsatisfied,0.6326530612244897,0.058823529411764705,0.9750000000000001,0.40000000000000013,0.4031212484993997,0.636326530612245,0.6890606242496998,VIP,0.505282112845138,Medium Loyalty,High Loyalty
3628,39,Female,Belt,Accessories,54,Delaware,M,Silver,Winter,3.3,No,Next Day Air,No,No,48,Cash,Quarterly,4,1,Unsatisfied,0.9591836734693877,0.058823529411764705,0.42500000000000004,0.32000000000000006,0.5990396158463385,0.7755918367346939,0.5120198079231693,High Value,0.6522208883553422,Champion,Champion
3629,53,Female,Blouse,Clothing,88,Georgia,L,Purple,Summer,3.8,No,Free Shipping,No,No,35,Credit Card,Monthly,12,1,Unsatisfied,0.693877551020408,0.21568627450980393,0.8500000000000001,0.52,0.5026010404161664,0.7029387755102041,0.6763005202080832,VIP,0.587735094037615,High Loyalty,Champion
3630,52,Female,T-shirt,Clothing,43,Kansas,L,Lavender,Summer,4.5,No,Standard,No,No,44,Debit Card,Fortnightly,26,1,Satisfied,0.8775510204081631,0.49019607843137253,0.2875,0.8,0.7226090436174468,0.8787755102040815,0.5050545218087235,High Value,0.7664665866346538,Champion,Champion
3631,65,Female,Hat,Accessories,73,Oklahoma,M,Lavender,Winter,4.8,No,Store Pickup,No,No,29,Cash,Weekly,52,1,Satisfied,0.5714285714285714,0.9999999999999999,0.6625000000000001,0.9199999999999999,0.7428571428571428,0.7617142857142856,0.7026785714285714,VIP,0.8071428571428569,Champion,Champion
3632,48,Female,Hat,Accessories,50,New Jersey,M,Peach,Fall,2.9,No,Store Pickup,No,No,26,Credit Card,Monthly,12,1,Unsatisfied,0.510204081632653,0.21568627450980393,0.375,0.15999999999999992,0.3923969587835134,0.5031020408163265,0.38369847939175666,Medium Value,0.5050820328131251,Medium Loyalty,Medium Loyalty
3633,27,Female,Sneakers,Footwear,73,Utah,L,Green,Spring,3.2,No,Express,No,No,3,Debit Card,Quarterly,4,1,Unsatisfied,0.04081632653061225,0.058823529411764705,0.6625000000000001,0.28000000000000025,0.04801920768307323,0.3044081632653062,0.35525960384153665,Medium Value,0.23895558223289318,Low Loyalty,Low Loyalty
3634,39,Female,Gloves,Accessories,51,Montana,M,Orange,Spring,2.8,No,Free Shipping,No,No,1,Bank Transfer,Fortnightly,26,1,Unsatisfied,0.0,0.49019607843137253,0.38750000000000007,0.11999999999999988,0.19607843137254902,0.236,0.29178921568627453,Low Value,0.3715686274509804,Low Loyalty,Low Loyalty
3635,59,Female,Socks,Clothing,22,Ohio,M,Pink,Winter,3.3,No,Standard,No,No,17,PayPal,Annually,1,1,Unsatisfied,0.32653061224489793,0.0,0.025000000000000022,0.32000000000000006,0.19591836734693877,0.459265306122449,0.1104591836734694,Low Value,0.3469387755102041,Low Loyalty,Medium Loyalty
3636,52,Female,Sandals,Footwear,32,Colorado,L,Cyan,Fall,3.3,No,Free Shipping,No,No,17,Credit Card,Fortnightly,26,1,Unsatisfied,0.32653061224489793,0.49019607843137253,0.15000000000000002,0.32000000000000006,0.3919967987194878,0.459265306122449,0.2709983993597439,Low Value,0.5185074029611845,Medium Loyalty,Medium Loyalty
3637,50,Female,Sandals,Footwear,38,California,L,Lavender,Summer,4.2,No,2-Day Shipping,No,No,36,Cash,Weekly,52,1,Satisfied,0.7142857142857142,0.9999999999999999,0.22500000000000003,0.6800000000000002,0.8285714285714285,0.7611428571428571,0.5267857142857142,High Value,0.8714285714285712,Champion,Champion
3638,32,Female,Boots,Footwear,66,Utah,L,Yellow,Winter,3.6,No,Express,No,No,32,Credit Card,Fortnightly,26,1,Unsatisfied,0.6326530612244897,0.49019607843137253,0.5750000000000001,0.44000000000000017,0.5756702681072429,0.648326530612245,0.5753351340536215,High Value,0.6562625050020008,High Loyalty,High Loyalty
3639,40,Female,Backpack,Accessories,20,Kansas,M,Olive,Spring,4.6,No,Express,No,No,50,PayPal,Fortnightly,26,1,Satisfied,1.0,0.49019607843137253,0.0,0.8399999999999999,0.796078431372549,0.952,0.3980392156862745,Medium Value,0.8215686274509804,Champion,Champion
3640,26,Female,Coat,Outerwear,44,Illinois,M,Brown,Summer,3.6,No,2-Day Shipping,No,No,39,Venmo,Annually,1,1,Unsatisfied,0.7755102040816325,0.0,0.30000000000000004,0.44000000000000017,0.4653061224489795,0.7197551020408164,0.3826530612244898,Medium Value,0.5489795918367346,High Loyalty,Champion
3641,47,Female,Sunglasses,Accessories,31,Minnesota,L,Pink,Spring,4.0,No,Next Day Air,No,No,17,PayPal,Monthly,12,1,Satisfied,0.32653061224489793,0.21568627450980393,0.1375,0.6000000000000001,0.28219287715086033,0.543265306122449,0.20984643857543017,Low Value,0.42242897158863546,Medium Loyalty,High Loyalty
3642,51,Female,Jacket,Outerwear,45,New York,M,Cyan,Fall,2.7,No,Free Shipping,No,No,39,Bank Transfer,Quarterly,4,1,Unsatisfied,0.7755102040816325,0.058823529411764705,0.3125,0.08000000000000007,0.4888355342136854,0.6117551020408163,0.4006677671068427,Medium Value,0.5695678271308523,High Loyalty,High Loyalty
3643,47,Female,Dress,Clothing,71,Arizona,L,Maroon,Summer,4.4,No,Store Pickup,No,No,5,PayPal,Annually,1,1,Satisfied,0.08163265306122448,0.0,0.6375000000000001,0.7600000000000002,0.04897959183673469,0.46881632653061234,0.3432397959183674,Medium Value,0.23673469387755103,Low Loyalty,Medium Loyalty
3644,53,Female,Scarf,Accessories,96,Tennessee,XL,Magenta,Fall,3.2,No,Standard,No,No,47,Debit Card,Annually,1,1,Unsatisfied,0.9387755102040816,0.0,0.9500000000000002,0.28000000000000025,0.563265306122449,0.7533877551020409,0.7566326530612246,VIP,0.6224489795918366,High Loyalty,Champion
3645,35,Female,Blouse,Clothing,32,Arkansas,M,Violet,Winter,2.6,No,Next Day Air,No,No,18,Venmo,Weekly,52,1,Unsatisfied,0.346938775510204,0.9999999999999999,0.15000000000000002,0.040000000000000036,0.6081632653061224,0.38546938775510203,0.37908163265306116,Medium Value,0.7061224489795916,Champion,Medium Loyalty
3646,38,Female,Backpack,Accessories,90,Colorado,L,Silver,Summer,3.4,No,Free Shipping,No,No,31,Credit Card,Quarterly,4,1,Unsatisfied,0.6122448979591836,0.058823529411764705,0.875,0.3600000000000001,0.39087635054021597,0.6141224489795918,0.632938175270108,VIP,0.49609843937575027,Medium Loyalty,High Loyalty
3647,69,Female,Jewelry,Accessories,68,Nevada,M,Maroon,Spring,5.0,No,2-Day Shipping,No,No,39,Debit Card,Fortnightly,26,1,Satisfied,0.7755102040816325,0.49019607843137253,0.6000000000000001,1.0,0.6613845538215285,0.8877551020408163,0.6306922769107642,VIP,0.7205482192877151,Champion,Champion
3648,47,Female,Shorts,Clothing,45,Kansas,M,Gray,Winter,2.9,No,Store Pickup,No,No,12,Bank Transfer,Weekly,52,1,Unsatisfied,0.22448979591836735,0.9999999999999999,0.3125,0.15999999999999992,0.5346938775510204,0.3602448979591837,0.4235969387755102,Medium Value,0.6510204081632652,High Loyalty,Low Loyalty
3649,31,Female,Skirt,Clothing,67,New York,M,White,Winter,5.0,No,Free Shipping,No,No,45,Cash,Fortnightly,26,1,Satisfied,0.8979591836734693,0.49019607843137253,0.5875,1.0,0.7348539415766305,0.9489795918367345,0.6611769707883153,VIP,0.7756502601040416,Champion,Champion
3650,68,Female,Skirt,Clothing,57,Minnesota,M,Brown,Fall,4.4,No,Standard,No,No,33,Credit Card,Fortnightly,26,1,Satisfied,0.6530612244897959,0.49019607843137253,0.4625,0.7600000000000002,0.5879151660664266,0.754530612244898,0.5252075830332132,High Value,0.6654461784713885,Champion,Champion
3651,51,Female,Jeans,Clothing,60,Ohio,M,Silver,Summer,3.5,No,2-Day Shipping,No,No,3,PayPal,Annually,1,1,Unsatisfied,0.04081632653061225,0.0,0.5,0.40000000000000013,0.02448979591836735,0.3404081632653062,0.26224489795918365,Low Value,0.21836734693877552,Low Loyalty,Low Loyalty
3652,20,Female,Handbag,Accessories,32,Arizona,M,Yellow,Spring,3.8,No,Express,No,No,5,Venmo,Quarterly,4,1,Unsatisfied,0.08163265306122448,0.058823529411764705,0.15000000000000002,0.52,0.07250900360144058,0.3968163265306123,0.1112545018007203,Low Value,0.25732292917166866,Low Loyalty,Medium Loyalty
3653,27,Female,Handbag,Accessories,29,Kentucky,S,Magenta,Fall,3.8,No,Store Pickup,No,No,23,Debit Card,Monthly,12,1,Unsatisfied,0.44897959183673464,0.21568627450980393,0.11250000000000004,0.52,0.35566226490596237,0.5804897959183672,0.2340811324529812,Low Value,0.477531012404962,Medium Loyalty,High Loyalty
3654,67,Female,Coat,Outerwear,20,Minnesota,M,Blue,Spring,3.9,No,Next Day Air,No,No,39,Credit Card,Fortnightly,26,1,Unsatisfied,0.7755102040816325,0.49019607843137253,0.0,0.56,0.6613845538215285,0.7557551020408162,0.33069227691076425,Medium Value,0.7205482192877151,Champion,Champion
3655,21,Female,Jewelry,Accessories,98,Arkansas,M,Green,Winter,3.3,No,Next Day Air,No,No,10,Credit Card,Annually,1,1,Unsatisfied,0.18367346938775508,0.0,0.9750000000000001,0.32000000000000006,0.11020408163265305,0.3878367346938776,0.5426020408163266,High Value,0.2826530612244898,Low Loyalty,Medium Loyalty
3656,20,Female,Sweater,Clothing,27,Wyoming,M,Yellow,Fall,2.9,No,Next Day Air,No,No,4,Credit Card,Fortnightly,26,1,Unsatisfied,0.061224489795918366,0.49019607843137253,0.08750000000000002,0.15999999999999992,0.23281312525010003,0.27861224489795916,0.16015656262505001,Low Value,0.39911964785914367,Low Loyalty,Low Loyalty
3657,35,Female,Jacket,Outerwear,67,North Dakota,XL,Cyan,Spring,3.7,No,2-Day Shipping,No,No,18,Credit Card,Monthly,12,1,Unsatisfied,0.346938775510204,0.21568627450980393,0.5875,0.4800000000000002,0.294437775110044,0.517469387755102,0.440968887555022,Medium Value,0.4316126450580232,Medium Loyalty,High Loyalty
3658,58,Female,Shoes,Footwear,82,Alabama,L,Gold,Winter,3.7,No,Express,No,No,1,Debit Card,Quarterly,4,1,Unsatisfied,0.0,0.058823529411764705,0.7750000000000001,0.4800000000000002,0.023529411764705882,0.3440000000000001,0.399264705882353,Medium Value,0.22058823529411767,Low Loyalty,Low Loyalty
3659,28,Female,T-shirt,Clothing,72,Mississippi,M,Magenta,Fall,4.6,No,Standard,No,No,18,PayPal,Fortnightly,26,1,Satisfied,0.346938775510204,0.49019607843137253,0.65,0.8399999999999999,0.40424169667867144,0.625469387755102,0.5271208483393357,High Value,0.5276910764305722,Medium Loyalty,High Loyalty
3660,27,Female,Sandals,Footwear,77,Illinois,S,Gray,Fall,4.9,No,Store Pickup,No,No,46,Bank Transfer,Annually,1,1,Satisfied,0.9183673469387754,0.0,0.7125,0.9600000000000002,0.5510204081632653,0.9471836734693877,0.6317602040816326,VIP,0.6132653061224489,High Loyalty,Champion
